AppID,Recommendations,Estimated owners,Average playtime forever,Average playtime two weeks,Median playtime forever,Median playtime two weeks,Peak CCU
247240,1501,200000 - 500000,169,0,145,0,5
247307,0,0 - 20000,0,0,0,0,0
247310,0,20000 - 50000,266,0,333,0,0
247350,291,0 - 0,0,0,0,0,0
247370,342,50000 - 100000,201,0,237,0,1
247430,1751,500000 - 1000000,141,0,101,0,13
247660,2367,200000 - 500000,349,0,351,0,8
247730,13957,500000 - 1000000,439,0,231,0,2
247870,210,20000 - 50000,272,0,544,0,0
247910,2845,0 - 0,0,0,0,0,0
247950,2021,200000 - 500000,240,0,261,0,4
248170,822,100000 - 200000,4450,481,8870,481,124
248190,172,50000 - 100000,97,0,45,0,1
248270,0,0 - 20000,0,0,0,0,0
248290,269,20000 - 50000,165,0,175,0,0
248310,2799,50000 - 100000,767,0,590,0,6
248330,754,50000 - 100000,171,3,164,3,11
248350,300,20000 - 50000,515,0,515,0,0
248370,0,50000 - 100000,312,0,619,0,0
248390,11369,500000 - 1000000,1446,391,815,451,450
248410,142,50000 - 100000,434,0,434,0,0
248450,200,50000 - 100000,11,0,11,0,0
248470,327,100000 - 200000,171,0,166,0,2
248490,173,0 - 0,0,0,0,0,0
248510,0,20000 - 50000,513,0,513,0,1
248530,181,200000 - 500000,286,0,215,0,2
248550,362,20000 - 50000,124,0,220,0,2
248570,156,2000000 - 5000000,320,0,45,0,98
248610,7304,500000 - 1000000,378,0,184,0,50
248630,902,50000 - 100000,113,0,73,0,0
248650,699,200000 - 500000,129,0,199,0,3
248710,430,0 - 0,0,0,0,0,0
248730,310,0 - 0,0,0,0,0,0
248800,635,50000 - 100000,1071,0,1072,0,0
248820,19583,1000000 - 2000000,978,48,272,94,68
248860,3758,500000 - 1000000,369,0,296,0,37
248970,666,0 - 0,0,0,0,0,0
249050,8569,500000 - 1000000,485,32,235,32,91
249130,12618,1000000 - 2000000,1764,166,950,166,402
249190,244,100000 - 200000,114,0,195,0,1
249230,3501,500000 - 1000000,808,0,338,0,84
249330,973,100000 - 200000,144,0,162,0,5
249360,308,50000 - 100000,62,0,62,0,0
249550,238,20000 - 50000,1338,0,2578,0,0
249570,261,20000 - 50000,13,0,13,0,0
249590,1537,200000 - 500000,230,0,242,0,4
249610,0,20000 - 50000,199,0,219,0,0
249630,2206,200000 - 500000,287,0,267,0,9
249650,2599,500000 - 1000000,538,0,267,0,19
249680,1501,100000 - 200000,90,0,102,0,4
249870,1671,200000 - 500000,439,0,549,0,9
249930,0,0 - 20000,3,0,3,0,1
249950,435,0 - 0,0,0,0,0,0
249990,1735,500000 - 1000000,361,0,162,0,7
250030,183,100000 - 200000,111,0,176,0,0
250050,1972,200000 - 500000,106,0,115,0,5
250070,0,0 - 20000,0,0,0,0,0
250110,1156,200000 - 500000,182,0,136,0,6
250180,5366,500000 - 1000000,192,0,106,0,38
250260,4603,200000 - 500000,225,0,162,0,8
250320,23181,1000000 - 2000000,506,0,506,0,106
250340,3344,200000 - 500000,1294,0,1711,0,48
250360,0,0 - 20000,0,0,0,0,0
250380,1192,50000 - 100000,118,0,138,0,6
250400,13620,1000000 - 2000000,332,0,195,0,23
250420,0,500000 - 1000000,64,0,13,0,2
250460,690,200000 - 500000,168,0,93,0,5
250500,1610,100000 - 200000,83,0,47,0,3
250520,4069,200000 - 500000,2770,0,640,0,241
250540,0,0 - 20000,0,0,0,0,0
250560,990,100000 - 200000,170,0,200,0,3
250580,576,100000 - 200000,244,0,171,0,2
250600,180,500000 - 1000000,13,0,10,0,23
250620,4561,200000 - 500000,309,91,176,91,16
250640,244,20000 - 50000,153,0,210,0,0
250660,257,20000 - 50000,381,0,388,0,0
250680,1019,50000 - 100000,451,0,460,0,7
250700,636,100000 - 200000,108,0,76,0,1
250720,0,0 - 20000,0,0,0,0,0
250760,11846,500000 - 1000000,920,0,337,0,99
250900,182781,5000000 - 10000000,10084,297,3162,154,16630
251020,0,0 - 20000,0,0,0,0,0
251060,12772,1000000 - 2000000,3484,154,742,154,1172
251110,1955,100000 - 200000,563,0,1082,0,25
251130,2337,100000 - 200000,289,0,239,0,19
251150,5803,200000 - 500000,1479,0,532,0,156
251170,2095,200000 - 500000,192,0,142,0,5
251210,202,100000 - 200000,169,0,169,0,1
251230,439,100000 - 200000,201,0,201,0,2
251270,982,20000 - 50000,131,0,131,0,7
251290,2107,50000 - 100000,2498,0,2712,0,113
251310,223,50000 - 100000,156,0,156,0,0
251370,393,20000 - 50000,0,0,0,0,1
251390,154,20000 - 50000,324,0,464,0,0
251410,179,200000 - 500000,0,0,0,0,0
251430,545,100000 - 200000,129,0,172,0,5
251450,0,50000 - 100000,33,0,63,0,0
251470,2386,200000 - 500000,301,0,139,0,20
251490,121,20000 - 50000,241,0,241,0,0
251510,0,0 - 20000,0,0,0,0,0
251530,169,200000 - 500000,173,0,185,0,1
251570,156071,5000000 - 10000000,5219,654,1420,411,22023
251590,0,0 - 20000,0,0,0,0,0
251630,976,50000 - 100000,139,0,210,0,1
251650,0,0 - 20000,0,0,0,0,0
251690,282,50000 - 100000,192,0,204,0,3
251730,2390,200000 - 500000,564,0,334,0,64
251770,578,20000 - 50000,6,0,6,0,1
251810,298,0 - 20000,0,0,0,0,1
251830,426,50000 - 100000,133,0,216,0,0
251850,412,50000 - 100000,159,0,298,0,1
251870,1339,200000 - 500000,178,0,140,0,6
251890,480,100000 - 200000,0,0,0,0,2
251910,0,100000 - 200000,304,0,307,0,0
251950,148,500000 - 1000000,38,0,17,0,22
251990,5432,200000 - 500000,196,0,196,0,17
252010,556,50000 - 100000,140,0,179,0,0
252030,2135,200000 - 500000,373,0,208,0,6
252050,237,20000 - 50000,4,0,4,0,0
252070,124,20000 - 50000,13,0,13,0,0
252090,0,0 - 20000,0,0,0,0,0
252110,2664,200000 - 500000,225,0,245,0,52
252130,413,2000000 - 5000000,131,0,65,0,3
252150,257,1000000 - 2000000,484,0,272,0,122
252170,146,100000 - 200000,185,0,199,0,0
252230,682,50000 - 100000,149,0,224,0,3
252250,809,20000 - 50000,40,0,77,0,1
252270,215,50000 - 100000,75,0,112,0,2
252290,118,50000 - 100000,17,0,17,0,0
252310,427,100000 - 200000,318,0,216,0,1
252330,5969,200000 - 500000,136,0,125,0,16
252350,1717,100000 - 200000,180,0,250,0,5
252370,460,0 - 0,0,0,0,0,0
252390,151,0 - 20000,182,0,182,0,0
252410,3999,500000 - 1000000,368,0,226,0,30
252430,0,50000 - 100000,198,0,213,0,0
252450,1851,50000 - 100000,422,0,440,0,15
252470,2575,200000 - 500000,931,0,954,0,31
252490,655687,20000000 - 50000000,16623,1437,3035,710,96112
252530,4846,500000 - 1000000,11425,358,3850,358,1179
252550,566,50000 - 100000,513,0,693,0,1
252570,324,20000 - 50000,180,0,219,0,0
252610,5549,200000 - 500000,276,0,234,0,174
252630,1564,200000 - 500000,172,0,180,0,2
252670,2167,100000 - 200000,146,0,137,0,1
252690,970,100000 - 200000,2422,0,3702,0,55
252710,261,50000 - 100000,274,0,279,0,1
252730,113,0 - 20000,25,0,26,0,3
252750,152,20000 - 50000,213,0,259,0,0
252830,263,50000 - 100000,202,0,297,0,0
252850,0,500000 - 1000000,357,0,267,0,0
252870,3715,200000 - 500000,791,139,567,139,264
252890,165,50000 - 100000,422,0,422,0,0
252910,257,20000 - 50000,63,0,63,0,0
252950,414691,10000000 - 20000000,15653,361,2538,235,34491
252970,122,0 - 20000,50,0,50,0,0
253030,1815,500000 - 1000000,156,0,141,0,10
253110,3412,200000 - 500000,248,0,256,0,8
253150,710,20000 - 50000,1449,0,1449,0,5
253190,680,50000 - 100000,3594,0,3594,0,0
253230,35071,500000 - 1000000,1147,215,568,413,326
253250,8966,500000 - 1000000,2630,161,1827,161,168
253290,586,50000 - 100000,371,0,433,0,2
253310,0,0 - 0,0,0,0,0,0
253330,1663,100000 - 200000,182,0,186,0,4
253350,109,20000 - 50000,13,0,13,0,0
253370,189,100000 - 200000,167,0,42,0,0
253390,0,50000 - 100000,88,0,139,0,0
253410,147,100000 - 200000,5,0,5,0,0
253430,6635,500000 - 1000000,294,7,210,7,43
253490,0,200000 - 500000,149,0,85,0,0
253510,446,100000 - 200000,142,0,197,0,1
253570,0,20000 - 50000,165,0,165,0,0
253610,318,50000 - 100000,104,0,137,0,0
253630,215,100000 - 200000,55,0,23,0,0
253650,1516,0 - 0,0,0,0,0,0
253670,0,0 - 20000,150,0,150,0,0
253690,346,50000 - 100000,100,0,110,0,2
253710,589,5000000 - 10000000,687,3,41,3,955
253750,1787,0 - 20000,141,0,110,0,8
253770,898,50000 - 100000,264,0,307,0,2
253790,191,50000 - 100000,76,0,76,0,2
253840,1835,200000 - 500000,459,0,540,0,4
253860,190,200000 - 500000,476,1,272,1,7
253880,364,100000 - 200000,308,0,333,0,11
253900,2159,500000 - 1000000,211,0,246,0,126
253920,768,0 - 0,0,0,0,0,0
253940,454,0 - 0,0,0,0,0,0
253960,211,500000 - 1000000,256,0,272,0,2
253980,1577,2000000 - 5000000,224,0,238,0,11
254060,286,500000 - 1000000,313,0,300,0,10
254080,213,200000 - 500000,284,0,299,0,5
254100,109,0 - 0,0,0,0,0,0
254200,2476,100000 - 200000,1200,0,99,0,44
254300,0,100000 - 200000,293,0,448,0,1
254320,1772,500000 - 1000000,516,0,847,0,18
254370,354,20000 - 50000,0,0,0,0,0
254440,2063,200000 - 500000,273,0,250,0,6
254460,1518,100000 - 200000,220,0,243,0,13
254480,740,100000 - 200000,175,0,188,0,4
254590,350,0 - 20000,318,0,318,0,0
254700,37669,1000000 - 2000000,826,324,349,551,1514
254820,128,20000 - 50000,0,0,0,0,3
254840,187,50000 - 100000,53,0,53,0,2
254860,0,0 - 20000,0,0,0,0,0
254880,131,20000 - 50000,789,0,1517,0,1
254900,0,0 - 20000,0,0,0,0,0
254920,0,0 - 20000,0,0,0,0,7
254940,0,0 - 20000,0,0,0,0,1
254960,782,100000 - 200000,620,0,736,0,18
255070,1208,200000 - 500000,175,0,169,0,1
255163,0,0 - 20000,0,0,0,0,0
255220,5141,500000 - 1000000,888,111,307,143,20
255260,217,20000 - 50000,82,0,82,0,8
255280,1136,100000 - 200000,230,0,256,0,3
255300,1245,200000 - 500000,165,0,188,0,4
255320,1055,200000 - 500000,273,0,287,0,7
255340,185,50000 - 100000,224,0,262,0,1
255370,349,100000 - 200000,216,0,249,0,0
255390,1186,50000 - 100000,213,0,222,0,3
255420,3433,200000 - 500000,1447,0,1405,0,7
255520,1852,500000 - 1000000,52,68,23,68,13
255710,148933,5000000 - 10000000,3530,1074,744,151,21775
255870,206,100000 - 200000,264,0,204,0,1
255920,231,50000 - 100000,123,0,15,0,1
255940,0,50000 - 100000,99,0,99,0,1
255960,112,20000 - 50000,0,0,0,0,0
256010,404,50000 - 100000,0,0,0,0,6
256030,279,20000 - 50000,95,0,95,0,1
256070,110,20000 - 50000,27,0,27,0,0
256190,2869,200000 - 500000,636,0,600,0,18
256290,11099,500000 - 1000000,259,0,136,0,21
256330,1007,200000 - 500000,583,0,874,0,14
256370,1039,200000 - 500000,194,0,197,0,9
256390,368,20000 - 50000,256,0,256,0,4
256460,574,100000 - 200000,546,0,747,0,5
256576,0,0 - 20000,0,0,0,0,0
256611,0,0 - 20000,0,0,0,0,0
257030,1235,20000 - 50000,2145,0,2261,0,5
257050,549,100000 - 200000,192,189,239,189,1
257120,284,100000 - 200000,165,0,179,0,0
257170,1185,200000 - 500000,474,0,784,0,43
257220,146,50000 - 100000,0,0,0,0,0
257260,0,0 - 20000,22,0,22,0,0
257350,6428,1000000 - 2000000,754,0,240,0,890
257400,321,200000 - 500000,95,0,38,0,29
257420,10761,500000 - 1000000,691,0,692,0,121
257510,22704,1000000 - 2000000,669,0,237,0,150
257610,0,0 - 20000,83,0,83,0,1
257630,133,50000 - 100000,1,0,1,0,0
257650,0,0 - 20000,0,0,0,0,0
257670,373,20000 - 50000,346,0,346,0,2
257690,769,100000 - 200000,0,0,0,0,1
257710,0,100000 - 200000,43,0,71,0,0
257730,0,500000 - 1000000,384,0,495,0,4
257750,2581,200000 - 500000,158,0,143,0,13
257770,0,0 - 20000,0,0,0,0,0
257790,339,20000 - 50000,396,0,396,0,1
257830,497,100000 - 200000,163,0,207,0,0
257850,12099,500000 - 1000000,433,97,227,97,52
257870,0,20000 - 50000,0,0,0,0,2
257930,224,0 - 20000,0,0,0,0,0
257970,380,50000 - 100000,409,0,704,0,2
257990,669,20000 - 50000,265,0,300,0,1
258010,547,100000 - 200000,145,0,194,0,1
258050,533,100000 - 200000,121,0,132,0,0
258070,0,20000 - 50000,7,0,7,0,0
258090,0,200000 - 500000,240,0,366,0,0
258180,3203,500000 - 1000000,173,0,161,0,7
258200,0,200000 - 500000,322,0,322,0,0
258220,406,100000 - 200000,462,0,750,0,0
258240,0,20000 - 50000,0,0,0,0,1
258520,6439,500000 - 1000000,193,0,209,0,5
258590,388,50000 - 100000,0,0,0,0,2
258643,0,20000 - 50000,0,0,0,0,0
258760,1177,200000 - 500000,1292,0,34,0,7
258880,181,50000 - 100000,1929,0,3839,0,0
258890,500,200000 - 500000,158,0,196,0,3
258910,168,100000 - 200000,586,0,624,0,1
258950,257,20000 - 50000,957,0,1240,0,0
258970,5569,1000000 - 2000000,360,0,252,0,79
259020,0,200000 - 500000,244,0,236,0,0
259060,1101,100000 - 200000,1517,0,1896,0,15
259080,106,2000000 - 5000000,734,9,161,9,19
259130,230,200000 - 500000,5,0,7,0,5
259170,558,50000 - 100000,152,0,234,0,4
259190,340,20000 - 50000,0,0,0,0,1
259320,0,100000 - 200000,733,0,272,0,2
259340,158,100000 - 200000,303,0,303,0,3
259390,162,50000 - 100000,214,0,225,0,0
259410,238,20000 - 50000,0,0,0,0,0
259430,205,20000 - 50000,206,0,249,0,0
259450,175,0 - 20000,0,0,0,0,0
259470,0,0 - 20000,345,0,345,0,0
259510,211,100000 - 200000,316,0,323,0,1
259530,2113,200000 - 500000,119,0,119,0,1
259550,3095,100000 - 200000,330,0,344,0,3
259570,968,50000 - 100000,271,0,276,0,1
259600,322,100000 - 200000,168,0,203,0,0
259620,299,50000 - 100000,35,0,62,0,0
259640,113,20000 - 50000,253,0,253,0,0
259660,264,50000 - 100000,6,0,6,0,0
259680,4444,500000 - 1000000,1619,0,989,0,211
259700,150,0 - 0,0,0,0,0,0
259720,163,20000 - 50000,0,0,0,0,0
259740,776,100000 - 200000,253,0,257,0,1
259760,0,50000 - 100000,2,0,3,0,0
259780,638,0 - 0,0,0,0,0,0
259810,0,20000 - 50000,0,0,0,0,2
259830,0,20000 - 50000,37,0,37,0,0
259870,313,100000 - 200000,185,0,185,0,0
259890,0,50000 - 100000,11,0,11,0,0
259910,215,20000 - 50000,1,0,1,0,1
259940,0,0 - 20000,9,0,9,0,0
259960,0,0 - 20000,15,0,15,0,0
259980,0,50000 - 100000,101,0,101,0,1
260000,0,20000 - 50000,1,0,1,0,0
260020,0,0 - 20000,0,0,0,0,0
260040,0,0 - 20000,51,0,51,0,0
260060,0,0 - 20000,1,0,1,0,0
260080,0,0 - 20000,0,0,0,0,0
260130,313,50000 - 100000,890,0,1166,0,4
260160,616,100000 - 200000,548,0,781,0,3
260190,1346,100000 - 200000,1611,0,1611,0,2
260210,2159,200000 - 500000,710,0,991,0,14
260230,18795,500000 - 1000000,319,0,370,0,35
260250,392,50000 - 100000,157,0,171,0,0
260309,0,0 - 20000,0,0,0,0,0
260330,124,50000 - 100000,136,0,261,0,0
260380,0,0 - 20000,0,0,0,0,0
260410,0,200000 - 500000,36,0,27,0,3
260430,117,200000 - 500000,181,0,112,0,67
260510,0,0 - 0,0,0,0,0,0
260530,0,0 - 20000,36,0,36,0,0
260550,0,20000 - 50000,199,0,199,0,1
260570,444,50000 - 100000,333,0,396,0,3
260650,178,20000 - 50000,0,0,0,0,0
260690,176,50000 - 100000,0,0,0,0,1
260710,0,20000 - 50000,0,0,0,0,2
260730,1536,200000 - 500000,25,0,30,0,42
260750,1861,200000 - 500000,99,0,72,0,12
260790,429,50000 - 100000,27,0,41,0,2
260930,259,50000 - 100000,0,0,0,0,1
260990,0,0 - 20000,0,0,0,0,0
261030,20280,1000000 - 2000000,610,0,577,0,81
261110,3151,1000000 - 2000000,219,0,185,0,10
261180,2910,500000 - 1000000,208,0,164,0,12
261350,0,0 - 20000,0,0,0,0,0
261390,0,0 - 20000,0,0,0,0,0
261470,1294,100000 - 200000,2308,0,4417,0,24
261490,279,100000 - 200000,215,0,238,0,0
261510,556,200000 - 500000,118,0,77,0,3
261530,2298,200000 - 500000,297,0,453,0,3
261550,150622,10000000 - 20000000,5482,654,3047,538,17196
261570,41526,1000000 - 2000000,467,0,345,0,176
261600,0,0 - 20000,0,0,0,0,0
261640,26715,2000000 - 5000000,1814,371,489,371,608
261680,308,20000 - 50000,0,0,0,0,0
261700,840,50000 - 100000,167,0,179,0,1
261720,0,50000 - 100000,0,0,0,0,1
261740,0,0 - 20000,12,0,12,0,0
261760,1962,200000 - 500000,279,0,162,0,7
261880,311,50000 - 100000,247,0,479,0,0
261900,0,0 - 20000,0,0,0,0,0
261920,147,0 - 20000,0,0,0,0,0
261940,0,20000 - 50000,0,0,0,0,0
261960,0,20000 - 50000,13,0,13,0,1
262000,727,100000 - 200000,458,0,616,0,6
262060,98735,2000000 - 5000000,2307,230,617,234,3462
262080,0,0 - 20000,174,0,174,0,0
262100,0,0 - 20000,0,0,0,0,0
262120,751,100000 - 200000,407,0,449,0,5
262150,1477,200000 - 500000,425,0,244,0,1
262190,223,50000 - 100000,0,0,0,0,1
262210,101,20000 - 50000,263,0,267,0,1
262240,137,20000 - 50000,236,0,249,0,1
262260,1111,100000 - 200000,102,0,110,0,5
262280,2061,1000000 - 2000000,397,0,255,0,63
262300,0,20000 - 50000,151,0,151,0,0
262370,0,0 - 20000,0,0,0,0,1
262390,736,200000 - 500000,195,0,288,0,2
262410,303,2000000 - 5000000,220,1,43,1,130
262450,406,50000 - 100000,178,0,309,0,2
262470,325,100000 - 200000,249,0,370,0,1
262490,596,20000 - 50000,1341,0,2496,0,15
262510,0,0 - 20000,0,0,0,0,0
262550,565,20000 - 50000,42,0,65,0,0
262590,129,0 - 20000,88,0,101,0,1
262610,0,0 - 20000,0,0,0,0,0
262630,0,0 - 20000,0,0,0,0,0
262650,0,50000 - 100000,0,0,0,0,0
262690,468,100000 - 200000,365,0,285,0,2
262750,190,20000 - 50000,86,0,158,0,0
262770,155,20000 - 50000,188,0,219,0,0
262790,537,50000 - 100000,994,0,1042,0,2
262810,0,0 - 20000,119,0,186,0,0
262830,1679,100000 - 200000,599,0,265,0,38
262850,279,50000 - 100000,191,0,215,0,1
262870,0,0 - 20000,0,0,0,0,0
262900,211,20000 - 50000,237,0,237,0,0
262920,0,20000 - 50000,178,0,178,0,0
262940,1492,200000 - 500000,314,0,407,0,22
262960,1085,50000 - 100000,56,0,109,0,3
262980,0,20000 - 50000,6,0,6,0,0
263020,486,50000 - 100000,204,0,236,0,1
263040,0,0 - 20000,0,0,0,0,0
263060,2912,500000 - 1000000,447,0,191,0,0
263080,167,20000 - 50000,214,0,214,0,0
263100,662,20000 - 50000,0,0,0,0,0
263120,0,0 - 20000,0,0,0,0,0
263140,0,20000 - 50000,23,0,23,0,0
263180,0,0 - 20000,0,0,0,0,0
263200,636,50000 - 100000,1354,0,1354,0,8
263300,2350,200000 - 500000,179,0,161,0,12
263320,313,100000 - 200000,217,0,261,0,1
263340,108,0 - 20000,0,0,0,0,0
263360,302,50000 - 100000,121,0,80,0,0
263380,0,50000 - 100000,6,0,6,0,1
263400,321,100000 - 200000,245,0,299,0,0
263420,115,20000 - 50000,104,0,111,0,0
263460,0,100000 - 200000,229,0,237,0,1
263480,0,50000 - 100000,10,0,10,0,0
263500,0,1000000 - 2000000,94,0,76,0,0
263520,0,20000 - 50000,288,0,399,0,0
263540,0,500000 - 1000000,93,0,37,0,53
263560,387,50000 - 100000,157,0,140,0,1
263600,0,0 - 20000,0,0,0,0,0
263620,2556,200000 - 500000,194,0,243,0,2
263640,0,20000 - 50000,92,0,92,0,0
263680,469,200000 - 500000,95,0,141,0,0
263700,0,20000 - 50000,288,0,510,0,2
263720,497,50000 - 100000,34,0,47,0,2
263740,670,200000 - 500000,156,0,188,0,0
263760,4557,200000 - 500000,260,0,217,0,21
263800,0,0 - 20000,0,0,0,0,0
263820,496,50000 - 100000,239,0,271,0,2
263860,136,50000 - 100000,195,0,233,0,2
263880,279,20000 - 50000,110,0,178,0,1
263920,260,20000 - 50000,204,0,204,0,1
263940,0,20000 - 50000,0,0,0,0,1
263960,0,0 - 20000,2,0,2,0,0
263980,6108,200000 - 500000,291,0,164,0,19
264000,112,20000 - 50000,220,0,220,0,0
264020,0,0 - 20000,0,0,0,0,0
264060,0,20000 - 50000,273,0,282,0,0
264080,730,100000 - 200000,176,0,176,0,7
264120,130,200000 - 500000,48,0,22,0,6
264140,5387,200000 - 500000,375,0,205,0,10
264160,522,20000 - 50000,46,0,46,0,8
264200,12220,500000 - 1000000,289,0,189,0,11
264220,118,20000 - 50000,75,0,75,0,0
264240,583,200000 - 500000,193,0,220,0,0
264260,0,0 - 20000,116,0,116,0,0
264280,326,50000 - 100000,118,0,119,0,0
264300,776,100000 - 200000,157,0,197,0,1
264320,109,20000 - 50000,264,0,336,0,0
264340,0,20000 - 50000,206,0,206,0,1
264380,0,200000 - 500000,56,588,37,588,13
264400,0,0 - 20000,0,0,0,0,0
264420,0,0 - 20000,18,0,18,0,0
264440,0,0 - 20000,0,0,0,0,0
264460,0,0 - 20000,201,0,215,0,0
264520,139,50000 - 100000,506,0,506,0,1
264540,136,50000 - 100000,237,0,239,0,0
264560,0,50000 - 100000,226,0,247,0,1
264580,0,20000 - 50000,0,0,0,0,0
264690,192,50000 - 100000,264,0,355,0,2
264710,181183,2000000 - 5000000,1927,547,1007,827,3642
264730,1028,100000 - 200000,142,0,154,0,5
265000,472,50000 - 100000,187,0,337,0,1
265120,306,100000 - 200000,104,0,147,0,1
265170,140,20000 - 50000,375,0,438,0,1
265210,3879,1000000 - 2000000,166,0,111,0,27
265240,0,20000 - 50000,15,0,15,0,0
265300,11310,500000 - 1000000,343,26,173,26,47
265330,1351,100000 - 200000,126,0,154,0,2
265380,0,100000 - 200000,208,0,244,0,0
265470,163,0 - 20000,0,0,0,0,1
265490,0,0 - 20000,0,0,0,0,0
265550,9843,1000000 - 2000000,808,88,484,88,133
265590,810,1000000 - 2000000,320,0,290,0,4
265610,2304,200000 - 500000,1248,0,544,0,22
265630,501,2000000 - 5000000,375,0,92,0,121
265670,0,20000 - 50000,179,0,188,0,0
265690,844,100000 - 200000,70,0,100,0,6
265730,0,0 - 20000,0,0,0,0,0
265750,626,20000 - 50000,0,0,0,0,0
265770,0,200000 - 500000,54,0,54,0,0
265790,0,20000 - 50000,235,0,268,0,1
265810,501,20000 - 50000,23,0,23,0,3
265830,450,100000 - 200000,316,0,332,0,0
265870,0,50000 - 100000,274,0,372,0,0
265890,4209,200000 - 500000,176,0,206,0,14
265930,45027,2000000 - 5000000,440,0,174,0,123
265950,295,20000 - 50000,116,0,116,0,1
265970,338,20000 - 50000,292,0,292,0,5
265990,504,20000 - 50000,319,0,567,0,20
266010,6886,200000 - 500000,335,0,190,0,8
266030,0,50000 - 100000,9,0,9,0,0
266050,0,50000 - 100000,445,0,394,0,0
266090,177,0 - 20000,0,0,0,0,0
266110,461,100000 - 200000,222,0,250,0,4
266130,1941,200000 - 500000,143,0,187,0,8
266150,0,200000 - 500000,22808,0,87,0,1
266170,340,50000 - 100000,11,0,11,0,4
266190,0,0 - 20000,0,0,0,0,0
266210,3275,500000 - 1000000,326,0,194,0,23
266230,404,50000 - 100000,465,0,519,0,1
266250,0,20000 - 50000,112,0,112,0,0
266270,0,0 - 20000,0,0,0,0,0
266290,248,20000 - 50000,35,0,50,0,1
266310,1159,200000 - 500000,485,0,66,0,24
266330,0,100000 - 200000,268,0,292,0,0
266370,0,0 - 20000,0,0,0,0,0
266390,459,50000 - 100000,0,0,0,0,2
266410,1281,100000 - 200000,499,0,34,0,161
266430,0,500000 - 1000000,80,0,39,0,4
266470,0,0 - 20000,0,0,0,0,0
266490,774,100000 - 200000,264,0,332,0,0
266510,7592,500000 - 1000000,357,0,219,0,24
266840,22321,1000000 - 2000000,1465,0,836,0,1710
266980,0,0 - 20000,0,0,0,0,0
267060,201,50000 - 100000,222,0,235,0,2
267130,0,200000 - 500000,0,0,0,0,2
267220,0,0 - 20000,0,0,0,0,0
267340,138,50000 - 100000,220,0,220,0,1
267360,306,20000 - 50000,82,0,94,0,0
267490,1044,200000 - 500000,129,0,154,0,9
267530,2306,200000 - 500000,1114,0,330,0,90
267600,550,100000 - 200000,186,0,276,0,2
267610,225,50000 - 100000,4,0,4,0,0
267670,0,20000 - 50000,196,0,218,0,0
267730,0,20000 - 50000,280,0,405,0,0
267750,690,200000 - 500000,258,0,357,0,0
267900,202,50000 - 100000,31,0,37,0,3
267920,436,200000 - 500000,214,0,209,0,4
267940,0,50000 - 100000,5,0,5,0,0
267960,0,50000 - 100000,3,0,4,0,0
267980,127,100000 - 200000,214,0,209,0,0
268050,14148,1000000 - 2000000,558,0,243,0,277
268130,5910,500000 - 1000000,779,0,733,0,64
268200,126,50000 - 100000,332,0,414,0,0
268220,487,100000 - 200000,228,0,252,0,2
268240,0,50000 - 100000,124,0,133,0,0
